Site,Date,Time Trap set day before,Time Trap Checked,Addition Time for each trap,Minutes Trap open,Hours Trap open,Time Trap Start check,End Time,Trap,Wpt,Depth,Substrate,Structure at trap,Density of Structure,Log or Ledge,Spp,sex,Stage,Total L,Wt,SVL,VTL,Photo #,comment,Wpt,,,Trap Set Time,,UTM N,UTM E,Latitude,Longitude
Swan Lake,41055,41054.72756,41055.375,,932.3166667,15.53861111,0.375,,11,223,67,m,"lily, algae-coated rush/grass",dense,,CORIXID,,,,,,,,,223,223,41054,0.72755787,U,5430704,310251,49.00000657,-125.5943613
Swan Lake,41055,41054.72756,41055.375,,932.3166667,15.53861111,0.375,,11,223,67,m,"lily, algae-coated rush/grass",dense,,CORIXID,,,,,,,,,223,223,41054,0.72755787,U,5430704,310251,49.00000657,-125.5943613
Swan Lake,41055,41054.72756,41055.37847,,937.3166667,15.62194444,0.378472222,,12,223,73,m,"lily, algae-coated rush/grass",dense,,AMGR,,l,,,55,61,,,223,223,41054,0.72755787,U,5430704,310251,49.00000657,-125.5943613
Swan Lake,41055,41054.72756,41055.37847,,937.3166667,15.62194444,0.378472222,,12,223,73,m,"lily, algae-coated rush/grass",dense,,AMGR,,l,,,53,55,,,223,223,41054,0.72755787,U,5430704,310251,49.00000657,-125.5943613
Swan Lake,41055,41054.72756,41055.37847,,937.3166667,15.62194444,0.378472222,,12,223,73,m,"lily, algae-coated rush/grass",dense,,NOTONECTID,,,,,,,,,223,223,41054,0.72755787,U,5430704,310251,49.00000657,-125.5943613
Swan Lake,41055,41054.72756,41055.37847,,937.3166667,15.62194444,0.378472222,,12,223,73,m,"lily, algae-coated rush/grass",dense,,RAAU,,l,,,,,,,223,223,41054,0.72755787,U,5430704,310251,49.00000657,-125.5943613
Swan Lake,41055,41054.72756,41055.37847,,937.3166667,15.62194444,0.378472222,,12,223,73,m,"lily, algae-coated rush/grass",dense,,RAAU,,l,,,,,,,223,223,41054,0.72755787,U,5430704,310251,49.00000657,-125.5943613
Swan Lake,41055,41054.72894,41055.38194,,940.3333333,15.67222222,0.381944444,,13,224,69,m,"lily, algae-coated rush/grass",dense,,RAAU,,l,,,,,,,224,224,41054,0.728935185,U,5430713,310246,49.00000657,-125.5943613
Swan Lake,41055,41054.72894,41055.38194,,940.3333333,15.67222222,0.381944444,,13,224,69,m,"lily, algae-coated rush/grass",dense,,RAAU,,l,,,,,,,224,224,41054,0.728935185,U,5430713,310246,49.0000859,-125.5944338
Swan Lake,41055,41054.72894,41055.38194,,940.3333333,15.67222222,0.381944444,,13,224,69,m,"lily, algae-coated rush/grass",dense,,RAAU,,l,,,,,,,224,224,41054,0.728935185,U,5430713,310246,49.0000859,-125.5944338
Swan Lake,41055,41054.72894,41055.38194,,940.3333333,15.67222222,0.381944444,,13,224,69,m,"lily, algae-coated rush/grass",dense,,DAMSELFLY,,,,,,,,,224,224,41054,0.728935185,U,5430713,310246,49.0000859,-125.5944338
Swan Lake,41055,41054.72894,41055.38194,,940.3333333,15.67222222,0.381944444,,13,224,69,m,"lily, algae-coated rush/grass",dense,,HYRE,,l,,,,,,,224,224,41054,0.728935185,U,5430713,310246,49.0000859,-125.5944338
Swan Lake,41055,41054.72894,41055.38194,,940.3333333,15.67222222,0.381944444,,13,224,69,m,"lily, algae-coated rush/grass",dense,,HYRE,,l,,,,,,,224,224,41054,0.728935185,U,5430713,310246,49.0000859,-125.5944338
Swan Lake,41055,41054.72894,41055.38194,,940.3333333,15.67222222,0.381944444,,13,224,69,m,"lily, algae-coated rush/grass",dense,,CADDISFLY,,,,,,,,,224,224,41054,0.728935185,U,5430713,310246,49.0000859,-125.5944338
Swan Lake,41055,41054.72894,41055.38194,,940.3333333,15.67222222,0.381944444,,13,224,69,m,"lily, algae-coated rush/grass",dense,,CORIXID,,,,,,,,,224,224,41054,0.728935185,U,5430713,310246,49.0000859,-125.5944338
Swan Lake,41055,41054.72894,41055.38194,,940.3333333,15.67222222,0.381944444,,13,224,69,m,"lily, algae-coated rush/grass",dense,,CORIXID,,,,,,,,,224,224,41054,0.728935185,U,5430713,310246,49.0000859,-125.5944338
Swan Lake,41055,41054.72894,41055.38194,,940.3333333,15.67222222,0.381944444,,13,224,69,m,"lily, algae-coated rush/grass",dense,,CORIXID,,,,,,,,,224,224,41054,0.728935185,U,5430713,310246,49.0000859,-125.5944338
Swan Lake,41055,41054.72894,41055.38194,,940.3333333,15.67222222,0.381944444,,13,224,69,m,"lily, algae-coated rush/grass",dense,,CORIXID,,,,,,,,,224,224,41054,0.728935185,U,5430713,310246,49.0000859,-125.5944338
Swan Lake,41055,41054.72894,41055.38194,,940.3333333,15.67222222,0.381944444,,13,224,69,m,"lily, algae-coated rush/grass",dense,,CORIXID,,,,,,,,,224,224,41054,0.728935185,U,5430713,310246,49.0000859,-125.5944338
Swan Lake,41055,41054.72894,41055.38194,,940.3333333,15.67222222,0.381944444,,13,224,69,m,"lily, algae-coated rush/grass",dense,,DAMSELFLY,,,,,,,,,224,224,41054,0.728935185,U,5430713,310246,49.0000859,-125.5944338
Swan Lake,41055,41054.72894,41055.38194,,940.3333333,15.67222222,0.381944444,,13,224,69,m,"lily, algae-coated rush/grass",dense,,DAMSELFLY,,,,,,,,,224,224,41054,0.728935185,U,5430713,310246,49.0000859,-125.5944338
Swan Lake,41055,41054.72894,41055.38194,,940.3333333,15.67222222,0.381944444,,13,224,69,m,"lily, algae-coated rush/grass",dense,,DAMSELFLY,,,,,,,,,224,224,41054,0.728935185,U,5430713,310246,49.0000859,-125.5944338
Swan Lake,41055,41054.72894,41055.38194,,940.3333333,15.67222222,0.381944444,,13,224,69,m,"lily, algae-coated rush/grass",dense,,DAMSELFLY,,,,,,,,,224,224,41054,0.728935185,U,5430713,310246,49.0000859,-125.5944338
Swan Lake,41055,41054.72986,41055.38542,,944,15.73333333,0.385416667,,14,225,68,m,"lily, algae-coated rush/grass",dense,,AMGR,,l,,,60,65,,,225,225,41054,0.729861111,U,5430714,310253,49.0000859,-125.5944338
Swan Lake,41055,41054.72986,41055.38542,,944,15.73333333,0.385416667,,14,225,68,m,"lily, algae-coated rush/grass",dense,,CORIXID,,,,,,,,,225,225,41054,0.729861111,U,5430714,310253,49.00009705,-125.5943387
Swan Lake,41055,41054.72986,41055.38542,,944,15.73333333,0.385416667,,14,225,68,m,"lily, algae-coated rush/grass",dense,,CORIXID,,,,,,,,,225,225,41054,0.729861111,U,5430714,310253,49.00009705,-125.5943387
Swan Lake,41055,41054.72986,41055.38542,,944,15.73333333,0.385416667,,14,225,68,m,"lily, algae-coated rush/grass",dense,,CORIXID,,,,,,,,,225,225,41054,0.729861111,U,5430714,310253,49.00009705,-125.5943387
Swan Lake,41055,41054.72986,41055.38542,,944,15.73333333,0.385416667,,14,225,68,m,"lily, algae-coated rush/grass",dense,,CORIXID,,,,,,,,,225,225,41054,0.729861111,U,5430714,310253,49.00009705,-125.5943387
Swan Lake,41055,41054.72986,41055.38542,,944,15.73333333,0.385416667,,14,225,68,m,"lily, algae-coated rush/grass",dense,,CORIXID,,,,,,,,,225,225,41054,0.729861111,U,5430714,310253,49.00009705,-125.5943387
Swan Lake,41055,41054.72986,41055.38542,,944,15.73333333,0.385416667,,14,225,68,m,"lily, algae-coated rush/grass",dense,,DAMSELFLY,,,,,,,,,225,225,41054,0.729861111,U,5430714,310253,49.00009705,-125.5943387
Swan Lake,41055,41054.72986,41055.38542,,944,15.73333333,0.385416667,,14,225,68,m,"lily, algae-coated rush/grass",dense,,DAMSELFLY,,,,,,,,,225,225,41054,0.729861111,U,5430714,310253,49.00009705,-125.5943387
Swan Lake,41055,41054.72986,41055.38542,,944,15.73333333,0.385416667,,14,225,68,m,"lily, algae-coated rush/grass",dense,,DAMSELFLY,,,,,,,,,225,225,41054,0.729861111,U,5430714,310253,49.00009705,-125.5943387
Swan Lake,41055,41054.72986,41055.38542,,944,15.73333333,0.385416667,,14,225,68,m,"lily, algae-coated rush/grass",dense,,DAMSELFLY,,,,,,,,,225,225,41054,0.729861111,U,5430714,310253,49.00009705,-125.5943387
Swan Lake,41055,41054.72986,41055.38542,,944,15.73333333,0.385416667,,14,225,68,m,"lily, algae-coated rush/grass",dense,,RAAU,,l,,,,,,,225,225,41054,0.729861111,U,5430714,310253,49.00009705,-125.5943387
Swan Lake,41055,41054.73104,41055.38611,,943.3,15.72166667,0.386111111,,15,226,64,m,"lily, algae-coated rush/grass",dense,,DAMSELFLY,,,,,,,,,226,226,41054,0.731041667,U,5430714,310252,49.00009705,-125.5943387
Swan Lake,41055,41054.73104,41055.38611,,943.3,15.72166667,0.386111111,,15,226,64,m,"lily, algae-coated rush/grass",dense,,DAMSELFLY,,,,,,,,,226,226,41054,0.731041667,U,5430714,310252,49.00009674,-125.5943523
Swan Lake,41055,41054.73104,41055.38611,,943.3,15.72166667,0.386111111,,15,226,64,m,"lily, algae-coated rush/grass",dense,,DAMSELFLY,,,,,,,,,226,226,41054,0.731041667,U,5430714,310252,49.00009674,-125.5943523
Swan Lake,41055,41054.73104,41055.38611,,943.3,15.72166667,0.386111111,,15,226,64,m,"lily, algae-coated rush/grass",dense,,DAMSELFLY,,,,,,,,,226,226,41054,0.731041667,U,5430714,310252,49.00009674,-125.5943523
Swan Lake,41055,41054.73104,41055.38611,,943.3,15.72166667,0.386111111,,15,226,64,m,"lily, algae-coated rush/grass",dense,,DAMSELFLY,,,,,,,,,226,226,41054,0.731041667,U,5430714,310252,49.00009674,-125.5943523
Swan Lake,41055,41054.73104,41055.38611,,943.3,15.72166667,0.386111111,,15,226,64,m,"lily, algae-coated rush/grass",dense,,DAMSELFLY,,,,,,,,,226,226,41054,0.731041667,U,5430714,310252,49.00009674,-125.5943523
Swan Lake,41055,41054.73104,41055.38611,,943.3,15.72166667,0.386111111,,15,226,64,m,"lily, algae-coated rush/grass",dense,,DAMSELFLY,,,,,,,,,226,226,41054,0.731041667,U,5430714,310252,49.00009674,-125.5943523
Swan Lake,41055,41054.73104,41055.38611,,943.3,15.72166667,0.386111111,,15,226,64,m,"lily, algae-coated rush/grass",dense,,CADDISFLY,,,,,,,,,226,226,41054,0.731041667,U,5430714,310252,49.00009674,-125.5943523
Swan Lake,41055,41054.73214,41055.38889,,945.7166667,15.76194444,0.388888889,,16,227,63,m,"lily, algae-coated rush/grass",dense,,RAAU,,l,40,,20,,,,227,227,41054,0.732141204,U,5430730,310247,49.00009674,-125.5943523
Swan Lake,41055,41054.73214,41055.38889,,945.7166667,15.76194444,0.388888889,,16,227,63,m,"lily, algae-coated rush/grass",dense,,RAAU,,l,,,,,,,227,227,41054,0.732141204,U,5430730,310247,49.00023898,-125.5944281
Swan Lake,41055,41054.73214,41055.38889,,945.7166667,15.76194444,0.388888889,,16,227,63,m,"lily, algae-coated rush/grass",dense,,RAAU,,l,,,,,,,227,227,41054,0.732141204,U,5430730,310247,49.00023898,-125.5944281
Swan Lake,41055,41054.73214,41055.38889,,945.7166667,15.76194444,0.388888889,,16,227,63,m,"lily, algae-coated rush/grass",dense,,RAAU,,l,,,,,,,227,227,41054,0.732141204,U,5430730,310247,49.00023898,-125.5944281
Swan Lake,41055,41054.73214,41055.38889,,945.7166667,15.76194444,0.388888889,,16,227,63,m,"lily, algae-coated rush/grass",dense,,RAAU,,l,,,,,,,227,227,41054,0.732141204,U,5430730,310247,49.00023898,-125.5944281
Swan Lake,41055,41054.73214,41055.38889,,945.7166667,15.76194444,0.388888889,,16,227,63,m,"lily, algae-coated rush/grass",dense,,RAAU,,l,,,,,,,227,227,41054,0.732141204,U,5430730,310247,49.00023898,-125.5944281
Swan Lake,41055,41054.73214,41055.38889,,945.7166667,15.76194444,0.388888889,,16,227,63,m,"lily, algae-coated rush/grass",dense,,RAAU,,l,,,,,,,227,227,41054,0.732141204,U,5430730,310247,49.00023898,-125.5944281
Swan Lake,41055,41054.73214,41055.38889,,945.7166667,15.76194444,0.388888889,,16,227,63,m,"lily, algae-coated rush/grass",dense,,RAAU,,l,,,,,,,227,227,41054,0.732141204,U,5430730,310247,49.00023898,-125.5944281
Swan Lake,41055,41054.73214,41055.38889,,945.7166667,15.76194444,0.388888889,,16,227,63,m,"lily, algae-coated rush/grass",dense,,RAAU,,l,,,,,,,227,227,41054,0.732141204,U,5430730,310247,49.00023898,-125.5944281
Swan Lake,41055,41054.73214,41055.38889,,945.7166667,15.76194444,0.388888889,,16,227,63,m,"lily, algae-coated rush/grass",dense,,DIVING BEETLE,,,,,,,,,227,227,41054,0.732141204,U,5430730,310247,49.00023898,-125.5944281
Swan Lake,41055,41054.73214,41055.38889,,945.7166667,15.76194444,0.388888889,,16,227,63,m,"lily, algae-coated rush/grass",dense,,CORIXID,,,,,,,,,227,227,41054,0.732141204,U,5430730,310247,49.00023898,-125.5944281
Swan Lake,41055,41054.73214,41055.38889,,945.7166667,15.76194444,0.388888889,,16,227,63,m,"lily, algae-coated rush/grass",dense,,HYRE,,l,27,,10,,,,227,227,41054,0.732141204,U,5430730,310247,49.00023898,-125.5944281
Swan Lake,41055,41054.73214,41055.38889,,945.7166667,15.76194444,0.388888889,,16,227,63,m,"lily, algae-coated rush/grass",dense,,DAMSELFLY,,,,,,,,,227,227,41054,0.732141204,U,5430730,310247,49.00023898,-125.5944281
Swan Lake,41055,41054.73214,41055.38889,,945.7166667,15.76194444,0.388888889,,16,227,63,m,"lily, algae-coated rush/grass",dense,,DAMSELFLY,,,,,,,,,227,227,41054,0.732141204,U,5430730,310247,49.00023898,-125.5944281
Swan Lake,41055,41054.73214,41055.38889,,945.7166667,15.76194444,0.388888889,,16,227,63,m,"lily, algae-coated rush/grass",dense,,DAMSELFLY,,,,,,,,,227,227,41054,0.732141204,U,5430730,310247,49.00023898,-125.5944281
Swan Lake,41055,41054.73214,41055.38889,,945.7166667,15.76194444,0.388888889,,16,227,63,m,"lily, algae-coated rush/grass",dense,,DAMSELFLY,,,,,,,,,227,227,41054,0.732141204,U,5430730,310247,49.00023898,-125.5944281
Swan Lake,41055,41054.73214,41055.38889,,945.7166667,15.76194444,0.388888889,,16,227,63,m,"lily, algae-coated rush/grass",dense,,DAMSELFLY,,,,,,,,,227,227,41054,0.732141204,U,5430730,310247,49.00023898,-125.5944281
Swan Lake,41055,41054.73473,41055.39236,,946.9833333,15.78305556,0.392361111,,17,228,68,m,"lily, algae-coated rush/grass",dense,,RAAU,,l,,,,,,,228,228,41054,0.734733796,U,5430733,310241,49.00023898,-125.5944281
Swan Lake,41055,41054.73473,41055.39236,,946.9833333,15.78305556,0.392361111,,17,228,68,m,"lily, algae-coated rush/grass",dense,,RAAU,,l,,,,,,,228,228,41054,0.734733796,U,5430733,310241,49.00026409,-125.5945114
Swan Lake,41055,41054.73473,41055.39236,,946.9833333,15.78305556,0.392361111,,17,228,68,m,"lily, algae-coated rush/grass",dense,,RAAU,,l,,,,,,,228,228,41054,0.734733796,U,5430733,310241,49.00026409,-125.5945114
Swan Lake,41055,41054.73473,41055.39236,,946.9833333,15.78305556,0.392361111,,17,228,68,m,"lily, algae-coated rush/grass",dense,,RAAU,,l,,,,,,,228,228,41054,0.734733796,U,5430733,310241,49.00026409,-125.5945114
Swan Lake,41055,41054.73473,41055.39236,,946.9833333,15.78305556,0.392361111,,17,228,68,m,"lily, algae-coated rush/grass",dense,,RAAU,,l,,,,,,,228,228,41054,0.734733796,U,5430733,310241,49.00026409,-125.5945114
Swan Lake,41055,41054.73473,41055.39236,,946.9833333,15.78305556,0.392361111,,17,228,68,m,"lily, algae-coated rush/grass",dense,,RAAU,,l,,,,,,,228,228,41054,0.734733796,U,5430733,310241,49.00026409,-125.5945114
Swan Lake,41055,41054.73473,41055.39236,,946.9833333,15.78305556,0.392361111,,17,228,68,m,"lily, algae-coated rush/grass",dense,,RAAU,,l,,,,,,,228,228,41054,0.734733796,U,5430733,310241,49.00026409,-125.5945114
Swan Lake,41055,41054.73473,41055.39236,,946.9833333,15.78305556,0.392361111,,17,228,68,m,"lily, algae-coated rush/grass",dense,,CORIXID,,,,,,,,,228,228,41054,0.734733796,U,5430733,310241,49.00026409,-125.5945114
Swan Lake,41055,41054.73473,41055.39236,,946.9833333,15.78305556,0.392361111,,17,228,68,m,"lily, algae-coated rush/grass",dense,,CORIXID,,,,,,,,,228,228,41054,0.734733796,U,5430733,310241,49.00026409,-125.5945114
Swan Lake,41055,41054.73473,41055.39236,,946.9833333,15.78305556,0.392361111,,17,228,68,m,"lily, algae-coated rush/grass",dense,,CORIXID,,,,,,,,,228,228,41054,0.734733796,U,5430733,310241,49.00026409,-125.5945114
Swan Lake,41055,41054.73589,41055.39583,,950.3166667,15.83861111,0.395833333,,18,229,69,m,"lily, algae-coated rush/grass",dense,,AMGR,,,,,60,58,,,229,229,41054,0.735891204,U,5430740,310235,49.00026409,-125.5945114
Swan Lake,41055,41054.73589,41055.39583,,950.3166667,15.83861111,0.395833333,,18,229,69,m,"lily, algae-coated rush/grass",dense,,DIVING BEETLE,,,,,,,,,229,229,41054,0.735891204,U,5430740,310235,49.00032515,-125.5945966
Swan Lake,41055,41054.73589,41055.39583,,950.3166667,15.83861111,0.395833333,,18,229,69,m,"lily, algae-coated rush/grass",dense,,DIVING BEETLE,,,,,,,,,229,229,41054,0.735891204,U,5430740,310235,49.00032515,-125.5945966
Swan Lake,41055,41054.73589,41055.39583,,950.3166667,15.83861111,0.395833333,,18,229,69,m,"lily, algae-coated rush/grass",dense,,RAAU,,,,,,,,,229,229,41054,0.735891204,U,5430740,310235,49.00032515,-125.5945966
Swan Lake,41055,41054.73589,41055.39583,,950.3166667,15.83861111,0.395833333,,18,229,69,m,"lily, algae-coated rush/grass",dense,,RAAU,,,,,,,,,229,229,41054,0.735891204,U,5430740,310235,49.00032515,-125.5945966
Swan Lake,41055,41054.73589,41055.39583,,950.3166667,15.83861111,0.395833333,,18,229,69,m,"lily, algae-coated rush/grass",dense,,RAAU,,,,,,,,,229,229,41054,0.735891204,U,5430740,310235,49.00032515,-125.5945966
Swan Lake,41055,41054.73589,41055.39583,,950.3166667,15.83861111,0.395833333,,18,229,69,m,"lily, algae-coated rush/grass",dense,,NOTONECTID,,,,,,,,,229,229,41054,0.735891204,U,5430740,310235,49.00032515,-125.5945966
Swan Lake,41055,41054.73589,41055.39583,,950.3166667,15.83861111,0.395833333,,18,229,69,m,"lily, algae-coated rush/grass",dense,,NOTONECTID,,,,,,,,,229,229,41054,0.735891204,U,5430740,310235,49.00032515,-125.5945966
Swan Lake,41055,41054.73589,41055.39583,,950.3166667,15.83861111,0.395833333,,18,229,69,m,"lily, algae-coated rush/grass",dense,,NOTONECTID,,,,,,,,,229,229,41054,0.735891204,U,5430740,310235,49.00032515,-125.5945966
Swan Lake,41055,41054.73589,41055.39583,,950.3166667,15.83861111,0.395833333,,18,229,69,m,"lily, algae-coated rush/grass",dense,,AMGR,,,,,54,55,,,229,229,41054,0.735891204,U,5430740,310235,49.00032515,-125.5945966
Swan Lake,41055,41054.73589,41055.39583,,950.3166667,15.83861111,0.395833333,,18,229,69,m,"lily, algae-coated rush/grass",dense,,AMGR,,,,,48,55,,,229,229,41054,0.735891204,U,5430740,310235,49.00032515,-125.5945966
Swan Lake,41055,41054.73666,41055.40069,,956.2166667,15.93694444,0.400694444,,19,230,61,m,"lily, algae-coated rush/grass",dense,,TAGR,M,a,,11.5,64,93,,,230,230,41054,0.736655093,U,5430745,310229,49.00032515,-125.5945966
Swan Lake,41055,41054.73666,41055.40069,,956.2166667,15.93694444,0.400694444,,19,230,61,m,"lily, algae-coated rush/grass",dense,,TAGR,M,a,,5,49,66,,,230,230,41054,0.736655093,U,5430745,310229,49.00036823,-125.5946809
Swan Lake,41055,41054.73666,41055.40069,,956.2166667,15.93694444,0.400694444,,19,230,61,m,"lily, algae-coated rush/grass",dense,,RAAU,,l,,,,,,,230,230,41054,0.736655093,U,5430745,310229,49.00036823,-125.5946809
Swan Lake,41055,41054.73666,41055.40069,,956.2166667,15.93694444,0.400694444,,19,230,61,m,"lily, algae-coated rush/grass",dense,,CADDISFLY,,,,,,,,,230,230,41054,0.736655093,U,5430745,310229,49.00036823,-125.5946809
Swan Lake,41055,41054.73666,41055.40069,,956.2166667,15.93694444,0.400694444,,19,230,61,m,"lily, algae-coated rush/grass",dense,,CADDISFLY,,,,,,,,,230,230,41054,0.736655093,U,5430745,310229,49.00036823,-125.5946809
Swan Lake,41055,41054.73666,41055.40069,,956.2166667,15.93694444,0.400694444,,19,230,61,m,"lily, algae-coated rush/grass",dense,,CADDISFLY,,,,,,,,,230,230,41054,0.736655093,U,5430745,310229,49.00036823,-125.5946809
Swan Lake,41055,41054.73666,41055.40069,,956.2166667,15.93694444,0.400694444,,19,230,61,m,"lily, algae-coated rush/grass",dense,,CORIXID,,,,,,,,,230,230,41054,0.736655093,U,5430745,310229,49.00036823,-125.5946809
Swan Lake,41055,41054.73666,41055.40069,,956.2166667,15.93694444,0.400694444,,19,230,61,m,"lily, algae-coated rush/grass",dense,,DAMSELFLY,,,,,,,,,230,230,41054,0.736655093,U,5430745,310229,49.00036823,-125.5946809
Swan Lake,41055,41054.73816,41055.40278,,957.05,15.95083333,0.402777778,,20,231,61,m,"lily, algae-coated rush/grass",dense,,DIVING BEETLE,,,,,,,,,231,231,41054,0.738159722,U,5430752,310221,49.00036823,-125.5946809
Swan Lake,41055,41054.73816,41055.40278,,957.05,15.95083333,0.402777778,,20,231,61,m,"lily, algae-coated rush/grass",dense,,RAAU,,,,,,,,,231,231,41054,0.738159722,U,5430752,310221,49.00042867,-125.5947935
Swan Lake,41055,41054.73816,41055.40278,,957.05,15.95083333,0.402777778,,20,231,61,m,"lily, algae-coated rush/grass",dense,,RAAU,,,,,,,,,231,231,41054,0.738159722,U,5430752,310221,49.00042867,-125.5947935
Swan Lake,41055,41054.73816,41055.40278,,957.05,15.95083333,0.402777778,,20,231,61,m,"lily, algae-coated rush/grass",dense,,RAAU,,,,,,,,,231,231,41054,0.738159722,U,5430752,310221,49.00042867,-125.5947935
Swan Lake,41055,41054.73816,41055.40278,,957.05,15.95083333,0.402777778,,20,231,61,m,"lily, algae-coated rush/grass",dense,,RAAU,,,,,,,,,231,231,41054,0.738159722,U,5430752,310221,49.00042867,-125.5947935
Swan Lake,41055,41054.73816,41055.40278,,957.05,15.95083333,0.402777778,,20,231,61,m,"lily, algae-coated rush/grass",dense,,RAAU,,,,,,,,,231,231,41054,0.738159722,U,5430752,310221,49.00042867,-125.5947935
Swan Lake,41055,41054.73816,41055.40278,,957.05,15.95083333,0.402777778,,20,231,61,m,"lily, algae-coated rush/grass",dense,,RAAU,,,,,,,,,231,231,41054,0.738159722,U,5430752,310221,49.00042867,-125.5947935
Swan Lake,41055,41054.73816,41055.40278,,957.05,15.95083333,0.402777778,,20,231,61,m,"lily, algae-coated rush/grass",dense,,CORIXID,,,,,,,,,231,231,41054,0.738159722,U,5430752,310221,49.00042867,-125.5947935
Swan Lake,41055,41054.73816,41055.40278,,957.05,15.95083333,0.402777778,,20,231,61,m,"lily, algae-coated rush/grass",dense,,CORIXID,,,,,,,,,231,231,41054,0.738159722,U,5430752,310221,49.00042867,-125.5947935
Swan Lake,41055,41054.73816,41055.40278,,957.05,15.95083333,0.402777778,,20,231,61,m,"lily, algae-coated rush/grass",dense,,CORIXID,,,,,,,,,231,231,41054,0.738159722,U,5430752,310221,49.00042867,-125.5947935
Swan Lake,41055,41054.73816,41055.40278,,957.05,15.95083333,0.402777778,,20,231,61,m,"lily, algae-coated rush/grass",dense,,CORIXID,,,,,,,,,231,231,41054,0.738159722,U,5430752,310221,49.00042867,-125.5947935
Swan Lake,41055,41054.73816,41055.40278,,957.05,15.95083333,0.402777778,,20,231,61,m,"lily, algae-coated rush/grass",dense,,CORIXID,,,,,,,,,231,231,41054,0.738159722,U,5430752,310221,49.00042867,-125.5947935
Swan Lake,41055,41054.73816,41055.40278,,957.05,15.95083333,0.402777778,,20,231,61,m,"lily, algae-coated rush/grass",dense,,CORIXID,,,,,,,,,231,231,41054,0.738159722,U,5430752,310221,49.00042867,-125.5947935
Swan Lake,41055,41054.73816,41055.40278,,957.05,15.95083333,0.402777778,,20,231,61,m,"lily, algae-coated rush/grass",dense,,CORIXID,,,,,,,,,231,231,41054,0.738159722,U,5430752,310221,49.00042867,-125.5947935
Swan Lake,41055,41054.73816,41055.40278,,957.05,15.95083333,0.402777778,,20,231,61,m,"lily, algae-coated rush/grass",dense,,CORIXID,,,,,,,,,231,231,41054,0.738159722,U,5430752,310221,49.00042867,-125.5947935
Swan Lake,41055,41054.73816,41055.40278,,957.05,15.95083333,0.402777778,,20,231,61,m,"lily, algae-coated rush/grass",dense,,CORIXID,,,,,,,,,231,231,41054,0.738159722,U,5430752,310221,49.00042867,-125.5947935
Swan Lake,41055,41054.73816,41055.40278,,957.05,15.95083333,0.402777778,,20,231,61,m,"lily, algae-coated rush/grass",dense,,CORIXID,,,,,,,,water temperature is 18 C at 10:00,231,231,41054,0.738159722,U,5430752,310221,49.00042867,-125.5947935
Swan Lake,41055,41054.79166,41055.43194,,922.0166667,15.36694444,0.431944444,,FYKE,257,TO BOTTOM OF OPENING,m,algae-coated rush,dense,,AMGR,,l,,6,51,54,,water temperature is 20 C  at 10:38,257,248,41054,0.791655093,U,5430846,310094,49.00042867,-125.5947935
Swan Lake,41055,41054.79328,41055.43194,,919.6833333,15.32805556,0.431944444,,FYKE,257,TO BOTTOM OF OPENING,m,algae-coated rush,dense,,AMGR,,p,,18.5,70,75,,,257,249,41054,0.793275463,U,5430835,310101,49.00123423,-125.596572
Swan Lake,41055,41054.79328,41055.43194,,919.6833333,15.32805556,0.431944444,,FYKE,257,TO BOTTOM OF OPENING,m,algae-coated rush,dense,,TAGR,M,a,,8,55,82,,,257,250,41054,0.794826389,U,5430834,310101,49.00113754,-125.5964712
Swan Lake,41055,41054.79328,41055.43194,,919.6833333,15.32805556,0.431944444,,FYKE,257,TO BOTTOM OF OPENING,m,algae-coated rush,dense,,WHIRLIGIG,,a,,,,,,,257,251,41054,0.796365741,U,5430832,310100,49.00112856,-125.5964708
Swan Lake,41055,41054.79328,41055.43194,,919.6833333,15.32805556,0.431944444,,FYKE,257,TO BOTTOM OF OPENING,m,algae-coated rush,dense,,WHIRLIGIG,,a,,,,,,,257,252,41054,0.79755787,U,5430826,310097,49.00111028,-125.5964835
Swan Lake,41055,41054.79328,41055.43194,,919.6833333,15.32805556,0.431944444,,FYKE,257,TO BOTTOM OF OPENING,m,algae-coated rush,dense,,WHIRLIGIG,,a,,,,,,,257,253,41054,0.798425926,U,5430813,310084,49.00105543,-125.5965217
Swan Lake,41055,41054.79328,41055.43194,,919.6833333,15.32805556,0.431944444,,FYKE,257,TO BOTTOM OF OPENING,m,algae-coated rush,dense,,WHIRLIGIG,,a,,,,,,,257,254,41054,0.799861111,U,5430812,310083,49.0009346,-125.5966931
Swan Lake,41055,41054.79328,41055.43194,,919.6833333,15.32805556,0.431944444,,FYKE,257,TO BOTTOM OF OPENING,m,algae-coated rush,dense,,WHIRLIGIG,,a,,,,,,,257,255,41054,0.8009375,U,5430809,310076,49.00092531,-125.5967063
Swan Lake,41055,41054.79328,41055.43194,,919.6833333,15.32805556,0.431944444,,FYKE,257,TO BOTTOM OF OPENING,m,algae-coated rush,dense,,WHIRLIGIG,,a,,,,,,,257,256,41054,0.803125,U,5430809,310070,49.00089619,-125.5968005
Swan Lake,41055,41054.79328,41055.43194,,919.6833333,15.32805556,0.431944444,,FYKE,257,TO BOTTOM OF OPENING,m,algae-coated rush,dense,,NOTONECTID,,,,,,,,,257,257,41055,0.430972222,U,5430973,310046,49.00089434,-125.5968825
